date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:05:07	93874/93874	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2012:02:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/acer/Desktop/test/task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
18:05:07	6773/6773	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2009:30:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/acer/Desktop/test/task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
18:05:07	29596/29596	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2012:02:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/acer/Desktop/test/task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
18:05:08	517002/517002	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:55:57%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/acer/Desktop/test/task/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
18:05:09	193985/193985	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:07%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/acer/Desktop/test/task/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
18:05:09	418794/418794	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:55:56%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/acer/Desktop/test/task/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
18:05:09	378/378	---MC-	302	error ('Found')	text/html	date:Tue,%2028%20Feb%202023%2010:05:09%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/acer/Desktop/test/task/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
18:05:10	842008/842008	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:09%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/acer/Desktop/test/task/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
18:05:11	773922/773922	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:10%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/acer/Desktop/test/task/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
18:05:11	486/486	---MC-	302	error ('Found')	text/html	date:Tue,%2028%20Feb%202023%2010:05:10%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/acer/Desktop/test/task/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
18:05:12	140913/140913	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:52%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/Users/acer/Desktop/test/task/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
18:05:14	845959/845959	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:12%20GMT	https://www.classcentral.com/subject/ai	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
18:05:15	827506/827506	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:14%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
18:05:15	7859/7859	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:15%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
18:05:15	7824/7824	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:15%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
18:05:16	772397/772397	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:15%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
18:05:16	7811/7811	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:16%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
18:05:19	771690/771690	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:18%20GMT	https://www.classcentral.com/subject/devops	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
18:05:21	831594/831594	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:19%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
18:05:22	766822/766822	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:20%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
18:05:22	7692/7692	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:22%20GMT	https://www.classcentral.com/subject/hci	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/hci	(from https://www.classcentral.com/)
18:05:23	752672/752672	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:22%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/quantum-computing.html	(from https://www.classcentral.com/)
18:05:25	742633/742633	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:24%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/distributed-systems.html	(from https://www.classcentral.com/)
18:05:26	761116/761116	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:25%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
18:05:28	745516/745516	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:27%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
18:05:29	718783/718783	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:28%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
18:05:31	819649/819649	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:29%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
18:05:32	826844/826844	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:30%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
18:05:32	7746/7746	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:32%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/health-care	(from https://www.classcentral.com/)
18:05:33	772655/772655	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:32%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
18:05:36	764283/764283	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:35%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
18:05:38	751221/751221	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:37%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
18:05:39	741275/741275	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:37%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
18:05:39	7742/7742	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:39%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
18:05:40	713642/713642	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:39%20GMT	https://www.classcentral.com/subject/cme	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
18:05:40	8088/8088	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:39%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/foundations-of-mathematics.6a.delayed	(from https://www.classcentral.com/)
18:05:43	762914/762914	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:42%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
18:05:46	744195/744195	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:45%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
18:05:47	746321/746321	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:46%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
18:05:49	753131/753131	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:47%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
18:05:50	762879/762879	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:48%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
18:05:51	745710/745710	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:50%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
18:05:52	720023/720023	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:51%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
18:05:53	7799/7799	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:53%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
18:05:54	728250/728250	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:52%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
18:05:56	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:05:56%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
18:05:58	649140/649140	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:55%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
18:06:01	805763/805763	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:05:59%20GMT	https://www.classcentral.com/subject/finance	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
18:06:03	787754/787754	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:00%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
18:06:04	810143/810143	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:02%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/marketing.html	(from https://www.classcentral.com/)
18:06:06	804877/804877	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:05%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
18:06:07	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:07%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
18:06:08	768056/768056	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:06%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
18:06:09	7787/7787	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:09%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/human-resources	(from https://www.classcentral.com/)
18:06:11	779541/779541	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:08%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
18:06:13	781870/781870	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:12%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
18:06:15	759929/759929	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:13%20GMT	https://www.classcentral.com/subject/sales	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
18:06:15	7814/7814	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:15%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
18:06:16	764655/764655	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:15%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
18:06:16	7787/7787	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:16%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/risk-management	(from https://www.classcentral.com/)
18:06:18	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:18%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/customer-service.84.delayed	(from https://www.classcentral.com/)
18:06:19	743547/743547	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:18%20GMT	https://www.classcentral.com/subject/csr	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
18:06:22	751228/751228	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:21%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
18:06:23	756919/756919	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:22%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/innovation.html	(from https://www.classcentral.com/)
18:06:24	7730/7730	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:24%20GMT	https://www.classcentral.com/subject/history	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/history	(from https://www.classcentral.com/)
18:06:25	750273/750273	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:23%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
18:06:27	7792/7792	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:27%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
18:06:29	783319/783319	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:27%20GMT	https://www.classcentral.com/subject/literature	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/literature.html	(from https://www.classcentral.com/)
18:06:32	827575/827575	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:30%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
18:06:33	796956/796956	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:31%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
18:06:33	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:33%20GMT	https://www.classcentral.com/subject/esl	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/esl	(from https://www.classcentral.com/)
18:06:34	762534/762534	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:33%20GMT	https://www.classcentral.com/subject/religion	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/religion.html	(from https://www.classcentral.com/)
18:06:34	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:34%20GMT	https://www.classcentral.com/subject/culture	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/culture.8f.delayed	(from https://www.classcentral.com/)
18:06:37	756964/756964	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:36%20GMT	https://www.classcentral.com/subject/sports	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
18:06:37	7726/7726	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:37%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/ethics	(from https://www.classcentral.com/)
18:06:38	754037/754037	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:37%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
18:06:41	758462/758462	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:39%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/linguistics.html	(from https://www.classcentral.com/)
18:06:42	762027/762027	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:40%20GMT	https://www.classcentral.com/subject/food	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
18:06:42	7751/7751	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:42%20GMT	https://www.classcentral.com/subject/reading	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
18:06:43	741203/741203	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:42%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/library-science.html	(from https://www.classcentral.com/)
18:06:44	7814/7814	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2010:06:43%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
18:06:53	783680/783680	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:47%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
18:06:54	774398/774398	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:51%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/mechanical-engineering.html	(from https://www.classcentral.com/)
18:06:57	774816/774816	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:55%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/civil-engineering.html	(from https://www.classcentral.com/)
18:06:59	760779/760779	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:57%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
18:07:00	750644/750644	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:06:59%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/nanotechnology.html	(from https://www.classcentral.com/)
18:07:02	760053/760053	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:00%20GMT	https://www.classcentral.com/subject/gis	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
18:07:04	749364/749364	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:02%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
18:07:05	754399/754399	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:03%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/manufacturing.html	(from https://www.classcentral.com/)
18:07:07	748031/748031	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:05%20GMT	https://www.classcentral.com/subject/bim	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
18:07:08	764384/764384	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:06%20GMT	https://www.classcentral.com/subject/cad	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/cad.html	(from https://www.classcentral.com/)
18:07:09	746852/746852	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:08%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/chemical-engineering.html	(from https://www.classcentral.com/)
18:07:11	762881/762881	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:09%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
18:07:14	744376/744376	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:11%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/aerospace-engineering.html	(from https://www.classcentral.com/)
18:07:15	774885/774885	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:12%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/chemistry.html	(from https://www.classcentral.com/)
18:07:19	781180/781180	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:16%20GMT	https://www.classcentral.com/subject/physics	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
18:07:20	784528/784528	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:18%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
18:07:23	832010/832010	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:21%20GMT	https://www.classcentral.com/subject/biology	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
18:07:24	768001/768001	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:20%20GMT	https://www.classcentral.com/subject/astronomy	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
18:07:25	769862/769862	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:23%20GMT	https://www.classcentral.com/subject/agriculture	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/agriculture.html	(from https://www.classcentral.com/)
18:07:26	757889/757889	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:07:24%20GMT	https://www.classcentral.com/subject/materials-science	C:/Users/acer/Desktop/test/task/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
